date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2
2015-04-12,Brazil,245.19,0.0208,618.72576,746.7843792924108,0.2131532927355051,1304.3366427888998,0.1221094628753083,True,1154.9076542185776,0.1221094628866179,True,-0.0941071687434335,1304.1392206496976,0.1389594296214276,True,6.926849823778328,Exporter,1.0,2.7313723761144404,2.2857528717268853,2.399683994590448
2015-04-19,Brazil,241.81,0.0208,618.72576,755.3055396969996,0.2134495994774195,1312.858198746293,0.1228704096535266,True,1212.4845994013754,0.1228704096645015,True,-0.0602885675020527,1312.6698337919804,0.1393593324364684,True,6.810288774147373,Exporter,1.0,2.7381585975715916,2.4486738404480084,2.413720654590694
2015-04-26,Brazil,220.11,0.0208,618.72576,778.1358181095579,0.2157179873343359,1335.684383296724,0.125745066044223,True,1238.2211077223235,0.1257450660557976,True,-0.0572738860033966,1335.5217822110535,0.1405365685227309,True,6.205567383411147,Exporter,1.0,2.7368659189691837,2.4673960915766715,2.4484228124593104
2015-05-03,Brazil,237.95,0.0187,612.8411400000001,774.4032720768671,0.2152233317992127,1332.4791977541918,0.1251547455534301,True,1230.415202993418,0.1251547455650742,True,-0.0604290484048616,1332.3205742007483,0.139756509173528,True,6.094891294281151,Exporter,1.0,2.775337690700124,2.490584061995634,2.4849893813709665
2015-05-10,Brazil,222.26,0.0187,612.8411400000001,785.1653579312409,0.2156768098122574,1343.241501027941,0.1261412300251627,True,1231.9726140318942,0.1261412300359674,True,-0.0658616090135366,1343.0886132292428,0.1405041243415947,True,6.0357508272506495,Exporter,1.0,2.782153570203092,2.4755912232719646,2.497388388726145
2015-05-17,Brazil,228.93,0.0187,612.8411400000001,778.9088742229528,0.215808632404222,1336.983478256529,0.1258008399359031,True,1263.9801163975756,0.1258008399482106,True,-0.0415326256601046,1336.847077100044,0.1389077803758347,True,5.468223330610242,Exporter,1.0,2.7730807149040757,2.5734698736595294,2.511092283236783
2015-05-24,Brazil,220.46,0.0187,612.8411400000001,754.3264961250642,0.2180727412753234,1312.3876363424145,0.1254322279412913,True,1238.496553240984,0.125432227965385,True,-0.0429725558563611,1312.2226430239382,0.1389305454010931,True,5.614899382679133,Exporter,1.0,2.715028653783814,2.508415169358208,2.4508351621063045
2015-05-31,Brazil,231.01,0.0212,619.8466400000001,720.132232808983,0.2222837719400983,1277.5331621675164,0.1254216824993616,True,1200.563151534161,0.1254216825650477,True,-0.046326023542028,1277.31101224739,0.1395802165317887,True,5.885534915659204,Exporter,1.0,2.5787504264746555,2.3571781314595155,2.31661371967446
2015-06-07,Brazil,247.9,0.0212,619.8466400000001,728.3756619705233,0.2226645581414575,1285.7767380443152,0.1262582819215949,True,1202.3836864897537,0.126258281983754,True,-0.0502644812083042,1285.5595513563987,0.1402791335547857,True,5.863339376158497,Exporter,1.0,2.584445867589895,2.346926348950626,2.3255928328745625
2015-06-14,Brazil,242.18,0.0212,619.8466400000001,734.2834527652882,0.2225459843939216,1291.6867125151734,0.1266292780305487,True,1177.2104129063805,0.1266292780879867,True,-0.0708224412707113,1291.485499252533,0.1400983685661948,True,5.639079082667099,Exporter,1.0,2.593069892120103,2.265325720015305,2.3432742386111
2015-06-21,Brazil,240.17,0.0212,619.8466400000001,739.252408752324,0.2226956202117029,1296.6561696801136,0.1270815971536017,True,1175.0732949704382,0.12708159720855,True,-0.0753527337777379,1296.4632385342015,0.1402283697864736,True,5.517360826083393,Exporter,1.0,2.5973533724652578,2.2508683679530557,2.3533702132344363
2015-06-28,Brazil,256.0898,0.0212,619.8466400000001,731.6959320257795,0.2221552301008467,1289.1005733019626,0.126213309262213,True,1182.1745863762544,0.1262133093187268,True,-0.065838587503774,1288.9128756045957,0.1390958798824656,True,5.365998959550843,Exporter,1.0,2.594514698330026,2.287702066478677,2.3537517116055904
2015-07-05,Brazil,249.89,0.0219,621.8081800000001,763.9461349960022,0.2125355766154827,1321.2075536851398,0.1229564280053237,True,1253.5074982409783,0.122956428014114,True,-0.038551984785363,1321.0642688197845,0.1373147405182623,True,5.892196739957852,Exporter,1.0,2.7412260401264508,2.549908967747319,2.4542365813342712
2015-07-12,Brazil,251.79,0.0219,621.8081800000001,758.0071788817905,0.2126008670403862,1315.2674661752278,0.1225909193514898,True,1219.9899764575662,0.1225909193607822,True,-0.0567344251466158,1315.0894332443477,0.1389066389487962,True,6.72277147135798,Exporter,1.0,2.732960802264251,2.4586395132618746,2.4115164075348927
2015-07-19,Brazil,262.49,0.0219,621.8081800000001,751.1821685885069,0.2126993796735222,1308.4410507326106,0.1221796531170792,True,1218.316479467352,0.1221796531273504,True,-0.0536975892946644,1308.2866603447735,0.1368535271154693,True,5.990061358537994,Exporter,1.0,2.723113265087016,2.4618911014909126,2.430746716974323
2015-07-26,Brazil,293.25,0.0219,621.8081800000001,713.680534038896,0.2181584656993817,1270.910736823209,0.1226091928214913,True,1150.7846382654109,0.1226091928616978,True,-0.0759858412411206,1270.67911716771,0.1384039758931552,True,6.473522989525034,Exporter,1.0,2.607422283205651,2.24526568227386,2.309272032591089
2015-08-02,Brazil,288.8699,0.0243,628.5334600000001,685.5660654790098,0.2212006766170015,1242.0822340137038,0.1222207332511107,True,1097.7016893859827,0.1222207333371701,True,-0.0953976788042335,1241.8071806623846,0.1380506259302926,True,6.453318164392281,Exporter,1.0,2.4923911108634935,2.0402383679925102,2.205877899663785
2015-08-09,Brazil,327.8999,0.0243,628.5334600000001,668.7957436491321,0.2220649912337816,1225.3021711899423,0.1213495893377744,True,1041.5146901547944,0.1213495894626292,True,-0.1264497609181411,1224.986388325177,0.1379145728152158,True,6.717159407258605,Exporter,1.0,2.460156658580508,1.861248108329384,2.1638302909222844
2015-08-16,Brazil,300.5698,0.0243,628.5334600000001,673.1349177885235,0.2218927367147128,1229.6436350063243,0.1216079487649815,True,1055.7110890355077,0.1216079488798247,True,-0.1184584130651257,1229.3358505968547,0.1380718693012456,True,6.689096386893115,Exporter,1.0,2.46793700673968,1.9070816051617485,2.172845238777629
2015-08-23,Brazil,336.74,0.0243,628.5334600000001,670.0154035228978,0.2218679518881435,1226.5233479598237,0.1213402640378657,True,1039.741772811626,0.1213402641574096,True,-0.1286129109981578,1226.1841536440097,0.1388113545915618,True,7.1079632624115625,Exporter,1.0,2.4640171054262177,1.8551119682237838,2.1529996107476204
2015-08-30,Brazil,327.0698,0.0243,628.5334600000001,654.7462013535078,0.222033845580519,1211.2485596876234,0.1201694185681812,True,954.2889395740456,0.1201694186052316,True,-0.1868344720136781,1210.8317359811024,0.139566804027924,True,7.86729646354631,Exporter,1.0,2.441386853013721,1.5540244584580531,2.100973191811007
2015-09-06,Brazil,375.1199,0.0216,620.96752,617.5509361548953,0.2282864642879385,1174.7688776706957,0.1202241716303421,True,1012.7159274258922,0.1202241716431981,True,-0.1141145985946025,1174.243493444816,0.1391450032473958,True,7.62031732864934,Exporter,1.0,2.3715705253777197,1.8194149266298671,2.047648467927039
2015-09-13,Brazil,392.8799,0.0216,620.96752,613.3726804742439,0.225191381008471,1170.6130943292326,0.118188865461666,True,988.3943473596212,0.118188865470344,True,-0.1307266234250185,1170.1105398667933,0.1374524235885502,True,7.657518876339358,Exporter,1.0,2.3990014895193563,1.7587630598319532,2.061391301435392
2015-09-20,Brazil,390.3398,0.0216,620.96752,601.645076437711,0.2255115770352448,1158.8785260919865,0.1172807976503732,True,992.1199736380926,0.117280797661451,True,-0.1196376099750174,1158.3908412338817,0.1356966671499147,True,7.239402638088533,Exporter,1.0,2.379158815159348,1.7867269008245084,2.054887649342618
2015-09-27,Brazil,489.5098,0.0216,620.96752,596.8258384467869,0.224943976955928,1154.0617172972777,0.1165321829206779,True,995.0051261101482,0.1165321829316904,True,-0.1139815284651342,1153.551149726943,0.135546794627023,True,7.446587043899864,Exporter,1.0,2.378458435181101,1.809349066296708,2.0433464250720097
2015-10-04,Brazil,521.3599,0.0217,621.24774,629.8653312167867,0.2145300720323719,1187.147591508099,0.113935377844915,True,1055.0925795196736,0.1139353779568664,True,-0.0896425873353737,1186.832025494983,0.1318792133182388,True,6.906689065808818,Exporter,1.0,2.541844713117268,2.0789715132637347,2.1950930476084793
2015-10-11,Brazil,410.8398,0.0217,621.24774,657.8086999439012,0.2194695616141287,1215.0730448851905,0.118945335460084,True,1124.7203706569958,0.1189453356158423,True,-0.0569807072684174,1214.7516684099753,0.1362267255111306,True,6.899967454445317,Exporter,1.0,2.522201367082649,2.2316806632855997,2.201372650972679
2015-10-18,Brazil,435.3699,0.0217,621.24774,631.2278182270461,0.2223334094435801,1188.4671265328268,0.1182492380836884,True,1041.39820140623,0.1182492380883036,True,-0.1006251262041444,1188.115123298116,0.1348061609030044,True,6.538639892319442,Exporter,1.0,2.4533168423205884,1.9537198255747026,2.1510172009442208
2015-10-25,Brazil,445.24,0.0217,621.24774,638.3622952781468,0.2228010706046933,1195.600938389424,0.1191209327885367,True,1033.6101722634935,0.1191209327929675,True,-0.1114100738906729,1195.2377563503403,0.1360820734586378,True,6.755317261802525,Exporter,1.0,2.4578319684369005,1.9112413674688233,2.150491689943037
2015-11-01,Brazil,429.6699,0.0204999999999999,617.8850999999997,657.4477431339062,0.2251847118916483,1214.9960420273746,0.1220199083331075,True,1044.7942552996476,0.1220199083379502,True,-0.1156732665560996,1214.6325587097572,0.1387424543101869,True,6.804680741458663,Exporter,1.0,2.4783083879302015,1.9251703668542568,2.1786348922944385
2015-11-08,Brazil,401.45,0.0204999999999999,617.8850999999997,672.3050328394886,0.2250613893351277,1229.8592088670173,0.1231918727773293,True,1047.726006681114,0.1231918727810825,True,-0.1231547068506229,1229.531588212997,0.1392163048067335,True,6.568956853222571,Exporter,1.0,2.49887083867982,1.9170279293609258,2.2103835490584927
2015-11-15,Brazil,426.99,0.0204999999999999,617.8850999999997,659.2985659548862,0.2252472069072984,1216.8470796900074,0.1222104424118252,True,969.5745924871318,0.1222104424169207,True,-0.1763685306599144,1216.4487960009956,0.1400207462440394,True,7.286065084340796,Exporter,1.0,2.4800153287590447,1.6487484186211583,2.163517750968241
2015-11-22,Brazil,388.6199,0.0204999999999999,617.8850999999997,684.271996452476,0.2258486682384776,1241.824961373782,0.1246089200857884,True,1058.6784158119942,0.1246089200898489,True,-0.1219636036093286,1241.4649452209935,0.1417645021807388,True,7.138079201284263,Exporter,1.0,2.505203105072418,1.9325498075654968,2.201122133566156
2015-11-29,Brazil,415.4199,0.0204999999999999,617.8850999999997,659.1464434849188,0.2269119401294299,1216.6832102977176,0.1231136291474743,True,1049.9880398413782,0.1231136291543645,True,-0.1123353143015305,1216.251032977527,0.1413345963350455,True,7.509415947519521,Exporter,1.0,2.461332214432072,1.9260804240158738,2.142891171832003
2015-12-06,Brazil,435.1199,0.022,622.0884000000001,669.3568560065518,0.2276577777783674,1226.4906934712672,0.1244268343889249,True,1016.6793117238057,0.1244268343955141,True,-0.1444301894573199,1226.0919852352192,0.1417616513649376,True,7.194900439028666,Exporter,1.0,2.439843770532061,1.7655190225246082,2.1404704994928854
2015-12-13,Brazil,485.73,0.022,622.0884000000001,648.4614296962083,0.2284229071054142,1205.581482655624,0.1230656031630303,True,946.2407630085298,0.1230656031737695,True,-0.1878954478969807,1205.0608520232995,0.142796828398972,True,8.15937920832948,Exporter,1.0,2.4043452982669504,1.5241303252730414,2.0707675139166875
2015-12-20,Brazil,490.2798,0.022,622.0884000000001,630.6551107040242,0.2296998655359035,1187.7574351987018,0.1221854893338483,True,937.9077063395196,0.1221854893507233,True,-0.1831139129914209,1187.2393413988725,0.1408754530904657,True,7.63564395763149,Exporter,1.0,2.367146580747719,1.5027332137731424,2.0517119347762898
2015-12-27,Brazil,482.5698,0.022,622.0884000000001,636.4314906430177,0.2300775465646881,1193.5331308287546,0.1229081383107312,True,1002.5280541315068,0.1229081383281801,True,-0.1333599612080923,1193.0682725080671,0.1403252968350998,True,7.124697134810416,Exporter,1.0,2.370879242739586,1.736332586112294,2.0753644951009074
2016-01-03,Brazil,488.99,0.0215,598.55502,673.0658874179516,0.2342594087575573,1210.4255593842215,0.1304842944379677,True,970.674340843481,0.1304842944495277,True,-0.1708718926474559,1210.0090455002005,0.1474085453645434,True,7.32046112687203,Exporter,1.0,2.4135606769220663,1.657023245589269,2.1354111199524355
2016-01-10,Brazil,480.7998,0.0215,598.55502,662.4026128910117,0.2328826309525854,1199.7690765107818,0.1287934732013018,True,928.7366494825508,0.1287934732124855,True,-0.1991246582947257,1199.2667144803725,0.1481748637814448,True,8.349554596247506,Exporter,1.0,2.4145408164049353,1.5254186063470292,2.097452938209602
2016-01-17,Brazil,491.73,0.0215,598.55502,658.5638340682401,0.2327537035047709,1195.9297004260743,0.1283890329450807,True,949.5665887542216,0.1283890329567127,True,-0.1788224454151004,1195.3692952393717,0.1491467428421931,True,8.955246767508955,Exporter,1.0,2.4109822285914193,1.6074842889992296,2.074024952002112
2016-01-24,Brazil,468.7998,0.0215,598.55502,651.0728837055068,0.2319285854405668,1188.4422642529944,0.1272747797500314,True,950.7998162246754,0.1272747797616074,True,-0.1727696400447157,1187.8792591664137,0.1481409003503965,True,8.932731911791404,Exporter,1.0,2.410021656524046,1.6261177992022913,2.0691319174946465
2016-01-31,Brazil,462.6299,0.0227,601.797756,656.3992234271914,0.2287548040072839,1193.4743428709878,0.1259980983013712,True,984.9353200504084,0.1259980983079659,True,-0.1478804922671357,1192.9585262249038,0.1470056771579221,True,8.932731911791404,Exporter,1.0,2.4302610652034082,1.7486121660389575,2.0816539342026545
2016-02-07,Brazil,456.8398,0.0227,601.797756,672.4102408402954,0.2279624847809253,1209.4966790566186,0.1269042839042572,True,991.0413239451289,0.1269042839086913,True,-0.1536956135264074,1208.980579281074,0.1487507047342893,True,9.38986225798762,Exporter,1.0,2.459902383010247,1.7579052211666852,2.097343211865648
2016-02-14,Brazil,482.0298,0.0227,601.797756,655.7692817507317,0.2285154882707002,1192.8458711026676,0.1258104519895178,True,975.8402429457032,0.125810451995212,True,-0.1554151915667379,1192.2005838136083,0.1500695986296673,True,10.41418898428237,Exporter,1.0,2.432013457353095,1.7182433170207239,2.0372595313060184
2016-02-21,Brazil,457.5898,0.0227,601.797756,652.6983160364913,0.2283465917701734,1189.7749594614193,0.1254525982198002,True,988.5737679054756,0.1254525982256189,True,-0.142988956855771,1189.2520664507172,0.1466681738290752,True,8.991333019235885,Exporter,1.0,2.4297615748433907,1.7693600433928036,2.0769557976094637
2016-02-28,Brazil,446.2998,0.0227,601.797756,657.3178883364002,0.2262872553814175,1194.4102015790286,0.1246979612871565,True,1030.6960538590176,0.1246979612911921,True,-0.1125999802564606,1193.9380751694512,0.1454504264347416,True,8.744370122299545,Exporter,1.0,2.45841081100468,1.9297140946465539,2.1064359461307416
2016-03-06,Brazil,395.75,0.0197,593.690916,713.3985482530566,0.2296824267984922,1251.2599022709285,0.1311148190005354,True,1074.2880554009691,0.1311148191214892,True,-0.1166584033145274,1250.8934691189722,0.1491552272203043,True,7.902909079224178,Exporter,1.0,2.5429538605881667,2.022823085356412,2.2345039800680473
2016-03-13,Brazil,376.23,0.0197,593.690916,748.6916758814381,0.2265759865235504,1286.5827537288144,0.1319765392744306,True,1118.5817338385,0.1319765393694831,True,-0.1069427316293374,1286.2898624637144,0.1494816349165939,True,7.725174852694362,Exporter,1.0,2.62068384719771,2.1465257129603477,2.3131066560089173
2016-03-20,Brazil,351.1399,0.0197,593.690916,740.0293049166551,0.2269356670315542,1277.9159241252785,0.1315488162019789,True,1145.4971424060564,0.1315488163147925,True,-0.0824551915981233,1277.643650628663,0.1478583342346492,True,7.143653713541549,Exporter,1.0,2.6062265651789933,2.2343378697778915,2.3181021715246284
2016-03-27,Brazil,382.3599,0.0197,593.690916,728.0682601051585,0.2275096001506677,1265.9480104344686,0.1309857563024819,True,1130.8261830061929,0.1309857564439296,True,-0.0852396350207875,1265.6607811060624,0.1473649766687116,True,7.141424004798154,Exporter,1.0,2.585304369522163,2.1999324578518418,2.2972661247755335
2016-04-03,Brazil,351.5698,0.0183,589.907724,715.0007007662629,0.2124820686391697,1253.271889385357,0.1212922154973431,True,1124.9537842561122,0.1212922155168129,True,-0.0814719301337252,1253.058424116142,0.1394477401305871,True,7.452104909276732,Exporter,1.0,2.7783841796412587,2.380122143814642,2.4161036498224426
2016-04-10,Brazil,374.0298,0.0183,589.907724,707.7843748109319,0.2121190279560926,1246.0555627694257,0.1205578640418539,True,1161.3623852487992,0.1205578640601209,True,-0.0517780587882385,1245.840175730075,0.1387256413773665,True,7.414559413685488,Exporter,1.0,2.7738868956984364,2.512775608910831,2.4100560364610235
2016-04-17,Brazil,336.21,0.0183,589.907724,719.1678750598251,0.2124431036432811,1257.4398668186093,0.1215711393446052,True,1191.0994902746231,0.121571139360378,True,-0.0389489753862841,1257.2130470160955,0.1405611579012161,True,7.835936017453294,Exporter,1.0,2.784223252097137,2.5848386330683453,2.407496646580874
2016-04-24,Brazil,349.49,0.0183,589.907724,712.840885009317,0.2102475839029511,1251.1186615142071,0.1198532990213492,True,1194.6710130685306,0.1198532990334785,True,-0.0325182533649018,1250.9432562464974,0.1366912829524089,True,6.806923993124431,Exporter,1.0,2.8053242049972558,2.633058479523609,2.4592984303868897
2016-05-01,Brazil,330.8198,0.0179,588.826812,726.4082955522069,0.2112185254256407,1264.7745372265551,0.1213733203588,True,1249.8523261573075,0.1213733203708624,True,-0.0049899570051336,1264.6004446190425,0.1381659116438667,True,6.868591485912299,Exporter,1.0,2.8169487172816257,2.773218011249981,2.474133113710569
2016-05-08,Brazil,330.6199,0.0179,588.826812,712.6068872554025,0.2114004103198356,1250.9704671500067,0.1204890450936199,True,1143.415330769008,0.1204890451109603,True,-0.0669225050972979,1250.7862806222677,0.1373851856716628,True,6.862987239483793,Exporter,1.0,2.796889829852818,2.4632124102557937,2.452438615424151
2016-05-15,Brazil,320.6599,0.0179,588.826812,706.2178085009067,0.211432569473746,1244.5802777309,0.1200419894302515,True,1194.4143246307722,0.1200419894499732,True,-0.0277972632508017,1244.3955622312878,0.1367620614007447,True,6.762049891871897,Exporter,1.0,2.7882267004565993,2.6349517114311856,2.446862076694333
2016-05-22,Brazil,338.74,0.0179,588.826812,708.9631158373516,0.2092445531801512,1247.3325628069165,0.1189906140710791,True,1169.2400370640512,0.1189906140845148,True,-0.0465609747066067,1247.1675336015603,0.135458596895036,True,6.604888887842859,Exporter,1.0,2.8211650661587684,2.578172406295152,2.477753339322863
2016-05-29,Brazil,341.5598,0.0179,588.826812,691.0437467150283,0.205668016970002,1229.420314738908,0.1156554372634325,True,1148.1643285253738,0.115655437273081,True,-0.0495412807955324,1229.2789635170489,0.1313952879381134,True,6.133990617662887,Exporter,1.0,2.8465883412734536,2.5821846663496126,2.5052039814117624
2016-06-05,Brazil,328.3799,0.0187999999999999,591.2588639999998,712.9030637916527,0.2077989336610882,1251.0734648159948,0.1184646547686568,True,1197.2797421137586,0.1184646547785547,True,-0.0299525496803265,1250.939205779062,0.1335659861412697,True,6.004542218179782,Exporter,1.0,2.8294352198235,2.663520992477728,2.5091722889565924
2016-06-12,Brazil,337.8699,0.0187999999999999,591.2588639999998,734.8350642124823,0.20990240230342,1273.002755694295,0.1212214519535618,True,1224.6302198160922,0.1212214519636074,True,-0.0258399624396495,1272.8512382905174,0.137355448382573,True,6.580185606860099,Exporter,1.0,2.829194678730629,2.686275649473713,2.4964852774404105
2016-06-19,Brazil,330.6199,0.0187999999999999,591.2588639999998,735.3877606488413,0.2097920159141953,1273.555828727614,0.1211957238229823,True,1201.3862881395114,0.121195723832842,True,-0.0414869668849203,1273.3996698507174,0.1376955018767149,True,6.737361886348137,Exporter,1.0,2.831398103077245,2.616134932771288,2.491719037715876
2016-06-26,Brazil,334.9299,0.0187999999999999,591.2588639999998,744.6328651760994,0.2099016858711416,1282.8018717807674,0.1218967426918929,True,1182.7083177468153,0.121896742700745,True,-0.0597754995069718,1282.642858562922,0.1388184564142559,True,6.959317406638849,Exporter,1.0,2.8416542248272623,2.543602961317454,2.4948624540812934
2016-07-03,Brazil,320.6899,0.0185,590.44818,838.5987126750822,0.2374816494878211,1376.7310575187223,0.1448147762986028,True,1273.4215507470376,0.1448147764363259,True,-0.0572822301250922,1376.513588037902,0.1577903889937079,True,6.157465760331858,Exporter,1.0,2.6144048467147925,2.3735132451578287,2.3989661706696386
2016-07-10,Brazil,300.2798,0.0185,590.44818,822.2343547021005,0.2382690615972431,1360.355236494776,0.1441884725934404,True,1211.446531470263,0.1441884727785537,True,-0.0875500816895464,1360.0935629924263,0.1584183681096924,True,6.744095430690235,Exporter,1.0,2.588647198463592,2.2290775061231476,2.3555794524157325
2016-07-17,Brazil,290.8899,0.0185,590.44818,826.8749934287168,0.2380546401378113,1364.9991342206245,0.1443749018650121,True,1237.5498740937417,0.1443749020372919,True,-0.0731952263020561,1364.7684190397742,0.1575046654106341,True,6.211163337210338,Exporter,1.0,2.5958608551007263,2.292234667132179,2.37898705927829
2016-07-24,Brazil,279.3298,0.0185,590.44818,833.3610325593262,0.2318782896757579,1371.5272505097853,0.1410187012472377,True,1236.8606432860468,0.1410187013197253,True,-0.0775177866066576,1371.3246667365934,0.1549069570660828,True,6.456685472277234,Exporter,1.0,2.672772166584576,2.345022437374558,2.4327170675391345
2016-07-31,Brazil,283.3899,0.0146,579.9092880000001,856.0886147894605,0.2288286699020981,1395.0788214815984,0.14052282912901,True,1237.7787842566067,0.1405228291677699,True,-0.0905713277463694,1394.8946686320232,0.1549476689945487,True,6.707057216396906,Exporter,1.0,2.7937063843121233,2.412976385888735,2.5332455179956446
2016-08-07,Brazil,262.96,0.0146,579.9092880000001,878.420394165314,0.2278666536102709,1417.4200615765542,0.1413075961949856,True,1290.2821584284954,0.1413075962204655,True,-0.0701246500683331,1417.2508210190276,0.155742628255116,True,6.754195121938656,Exporter,1.0,2.828472190042499,2.5310501854315923,2.5659718849951596
2016-08-14,Brazil,252.31,0.0146,579.9092880000001,871.1340602451255,0.2282656775711756,1410.1303440528543,0.1411105646517399,True,1305.7981013093618,0.1411105646812469,True,-0.056422740242511,1409.9699757220706,0.154711679023919,True,6.336639863262948,Exporter,1.0,2.816080256660743,2.5724678223223263,2.568182408539461
2016-08-21,Brazil,248.55,0.0146,579.9092880000001,868.0471019502801,0.2282213200527254,1407.042910058849,0.1408925022989706,True,1310.6045636494043,0.1408925023292802,True,-0.0517453661583778,1406.8923341768636,0.1538443024565496,True,6.012341960187532,Exporter,1.0,2.8134814536920323,2.58811143434433,2.5763097778274333
2016-08-28,Brazil,254.44,0.0146,579.9092880000001,851.6389453026801,0.2277582095624225,1390.6332447696814,0.1395801146623339,True,1323.464463654305,0.1395801146933377,True,-0.0349872945424503,1390.4726523468478,0.1529197390948023,True,6.142932201844895,Exporter,1.0,2.802348698363095,2.6437308257236047,2.5575540938942014
